Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
09/25/2026 21:28:20,System.Runtime,Working Set (MB),Metric,602.529792
09/25/2026 21:28:20,System.Runtime,GC Heap Size (MB),Metric,102.154344
09/25/2026 21:28:20,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:20,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:20,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:20,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:20,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:20,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,150
09/25/2026 21:28:20,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:20,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,429
09/25/2026 21:28:20,System.Runtime,Allocation Rate (B / 2 sec),Rate,7323272
09/25/2026 21:28:20,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:20,System.Runtime,GC Fragmentation (%),Metric,1.532459941502045
09/25/2026 21:28:20,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:20,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:28:20,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:20,System.Runtime,Time paused by GC (ms / 2 sec),Rate,4.743000000000052
09/25/2026 21:28:20,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:20,System.Runtime,Gen 1 Size (B),Metric,2254192
09/25/2026 21:28:20,System.Runtime,Gen 2 Size (B),Metric,49206792
09/25/2026 21:28:20,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:20,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:20,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:20,System.Runtime,IL Bytes Jitted (B),Metric,2734055
09/25/2026 21:28:20,System.Runtime,Number of Methods Jitted,Metric,29131
09/25/2026 21:28:20,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,29.176799999999275
09/25/2026 21:28:22,System.Runtime,CPU Usage (%),Metric,4.8828125
09/25/2026 21:28:22,System.Runtime,Working Set (MB),Metric,602.484736
09/25/2026 21:28:22,System.Runtime,GC Heap Size (MB),Metric,98.187296
09/25/2026 21:28:22,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:22,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:22,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:22,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:22,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:22,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,120
09/25/2026 21:28:22,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:22,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,420
09/25/2026 21:28:22,System.Runtime,Allocation Rate (B / 2 sec),Rate,612072
09/25/2026 21:28:22,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:22,System.Runtime,GC Fragmentation (%),Metric,1.291334760119664
09/25/2026 21:28:22,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:22,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:22,System.Runtime,% Time in GC since last GC (%),Metric,1
09/25/2026 21:28:22,System.Runtime,Time paused by GC (ms / 2 sec),Rate,21.104000000000042
09/25/2026 21:28:22,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:22,System.Runtime,Gen 1 Size (B),Metric,1805928
09/25/2026 21:28:22,System.Runtime,Gen 2 Size (B),Metric,51085416
09/25/2026 21:28:22,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:22,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:22,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:22,System.Runtime,IL Bytes Jitted (B),Metric,2734055
09/25/2026 21:28:22,System.Runtime,Number of Methods Jitted,Metric,29131
09/25/2026 21:28:22,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0
09/25/2026 21:28:24,System.Runtime,CPU Usage (%),Metric,7.421875
09/25/2026 21:28:24,System.Runtime,Working Set (MB),Metric,602.886144
09/25/2026 21:28:24,System.Runtime,GC Heap Size (MB),Metric,99.890064
09/25/2026 21:28:24,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:24,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:24,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:24,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:24,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:24,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,147
09/25/2026 21:28:24,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:24,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,430
09/25/2026 21:28:24,System.Runtime,Allocation Rate (B / 2 sec),Rate,7415376
09/25/2026 21:28:24,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:24,System.Runtime,GC Fragmentation (%),Metric,1.2650118829030603
09/25/2026 21:28:24,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:24,System.Runtime,Exception Count (Count / 2 sec),Rate,12
09/25/2026 21:28:24,System.Runtime,% Time in GC since last GC (%),Metric,1
09/25/2026 21:28:24,System.Runtime,Time paused by GC (ms / 2 sec),Rate,31.145999999999958
09/25/2026 21:28:24,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:24,System.Runtime,Gen 1 Size (B),Metric,1781736
09/25/2026 21:28:24,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:24,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:24,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:24,System.Runtime,IL Bytes Jitted (B),Metric,2735922
09/25/2026 21:28:24,System.Runtime,Number of Methods Jitted,Metric,29150
09/25/2026 21:28:24,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,34.13670000000093
09/25/2026 21:28:26,System.Runtime,CPU Usage (%),Metric,8.7890625
09/25/2026 21:28:26,System.Runtime,Working Set (MB),Metric,558.587904
09/25/2026 21:28:26,System.Runtime,GC Heap Size (MB),Metric,105.707968
09/25/2026 21:28:26,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:26,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:26,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:26,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:26,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:26,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,254
09/25/2026 21:28:26,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:26,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,396
09/25/2026 21:28:26,System.Runtime,Allocation Rate (B / 2 sec),Rate,6961784
09/25/2026 21:28:26,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:26,System.Runtime,GC Fragmentation (%),Metric,1.2677326678886491
09/25/2026 21:28:26,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:26,System.Runtime,Exception Count (Count / 2 sec),Rate,13
09/25/2026 21:28:26,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:26,System.Runtime,Time paused by GC (ms / 2 sec),Rate,8.269000000000005
09/25/2026 21:28:26,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:26,System.Runtime,Gen 1 Size (B),Metric,2157304
09/25/2026 21:28:26,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:26,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:26,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:26,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:26,System.Runtime,IL Bytes Jitted (B),Metric,2741489
09/25/2026 21:28:26,System.Runtime,Number of Methods Jitted,Metric,29209
09/25/2026 21:28:26,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,84.01789999999892
09/25/2026 21:28:28,System.Runtime,CPU Usage (%),Metric,5.2734375
09/25/2026 21:28:28,System.Runtime,Working Set (MB),Metric,556.027904
09/25/2026 21:28:28,System.Runtime,GC Heap Size (MB),Metric,105.913504
09/25/2026 21:28:28,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:28,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:28,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:28,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:28,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:28,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,326
09/25/2026 21:28:28,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:28,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,389
09/25/2026 21:28:28,System.Runtime,Allocation Rate (B / 2 sec),Rate,196784
09/25/2026 21:28:28,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:28,System.Runtime,GC Fragmentation (%),Metric,1.2677326678886491
09/25/2026 21:28:28,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:28,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:28,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:28,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:28,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:28,System.Runtime,Gen 1 Size (B),Metric,2157304
09/25/2026 21:28:28,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:28,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:28,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:28,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:28,System.Runtime,IL Bytes Jitted (B),Metric,2741516
09/25/2026 21:28:28,System.Runtime,Number of Methods Jitted,Metric,29210
09/25/2026 21:28:28,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.8222999999998137
09/25/2026 21:28:30,System.Runtime,CPU Usage (%),Metric,7.2265625
09/25/2026 21:28:30,System.Runtime,Working Set (MB),Metric,556.023808
09/25/2026 21:28:30,System.Runtime,GC Heap Size (MB),Metric,106.225872
09/25/2026 21:28:30,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:30,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:30,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:30,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:30,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:30,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,303
09/25/2026 21:28:30,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:30,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,406
09/25/2026 21:28:30,System.Runtime,Allocation Rate (B / 2 sec),Rate,311504
09/25/2026 21:28:30,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:30,System.Runtime,GC Fragmentation (%),Metric,1.2677326678886491
09/25/2026 21:28:30,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:30,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:30,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:30,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:30,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:30,System.Runtime,Gen 1 Size (B),Metric,2157304
09/25/2026 21:28:30,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:30,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:30,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:30,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:30,System.Runtime,IL Bytes Jitted (B),Metric,2741541
09/25/2026 21:28:30,System.Runtime,Number of Methods Jitted,Metric,29213
09/25/2026 21:28:30,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,2.0820999999996275
09/25/2026 21:28:32,System.Runtime,CPU Usage (%),Metric,4.8828125
09/25/2026 21:28:32,System.Runtime,Working Set (MB),Metric,541.642752
09/25/2026 21:28:32,System.Runtime,GC Heap Size (MB),Metric,102.233632
09/25/2026 21:28:32,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:32,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:32,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:32,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:32,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:32,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,291
09/25/2026 21:28:32,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:32,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,408
09/25/2026 21:28:32,System.Runtime,Allocation Rate (B / 2 sec),Rate,394152
09/25/2026 21:28:32,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:32,System.Runtime,GC Fragmentation (%),Metric,1.2813522819618823
09/25/2026 21:28:32,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:32,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:32,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:32,System.Runtime,Time paused by GC (ms / 2 sec),Rate,12.451999999999998
09/25/2026 21:28:32,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:32,System.Runtime,Gen 1 Size (B),Metric,4064272
09/25/2026 21:28:32,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:32,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:32,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:32,System.Runtime,IL Bytes Jitted (B),Metric,2742609
09/25/2026 21:28:32,System.Runtime,Number of Methods Jitted,Metric,29229
09/25/2026 21:28:32,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,9.845800000000963
09/25/2026 21:28:34,System.Runtime,CPU Usage (%),Metric,3.90625
09/25/2026 21:28:34,System.Runtime,Working Set (MB),Metric,541.528064
09/25/2026 21:28:34,System.Runtime,GC Heap Size (MB),Metric,102.521408
09/25/2026 21:28:34,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:34,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:34,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:34,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:34,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:34,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,295
09/25/2026 21:28:34,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:34,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,407
09/25/2026 21:28:34,System.Runtime,Allocation Rate (B / 2 sec),Rate,286960
09/25/2026 21:28:34,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:34,System.Runtime,GC Fragmentation (%),Metric,1.2813522819618823
09/25/2026 21:28:34,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:34,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:34,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:34,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:34,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:34,System.Runtime,Gen 1 Size (B),Metric,4064272
09/25/2026 21:28:34,System.Runtime,Gen 2 Size (B),Metric,53140784
09/25/2026 21:28:34,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:34,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:34,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:34,System.Runtime,IL Bytes Jitted (B),Metric,2742609
09/25/2026 21:28:34,System.Runtime,Number of Methods Jitted,Metric,29229
09/25/2026 21:28:34,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0
09/25/2026 21:28:36,System.Runtime,CPU Usage (%),Metric,6.640625
09/25/2026 21:28:36,System.Runtime,Working Set (MB),Metric,541.478912
09/25/2026 21:28:36,System.Runtime,GC Heap Size (MB),Metric,102.800944
09/25/2026 21:28:36,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:36,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:36,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:36,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:36,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:36,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,293
